_id,Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2484,2019Q2,"",S08000016,"",S08000016,d, ,z,Dental Grouping,d,1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
2485,2019Q3,"",S08000016,"",B120H,"", ,z,Dental Grouping,d,2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
2486,2019Q3,"",S08000016,"",S08000016,d, ,z,Dental Grouping,d,2,"",2,"",0.021739130434782615,"",0.021739130434782615,"",100,""
2487,2020Q1,"",S08000016,"",B120H,"", ,z,Dental Grouping,d,1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
2488,2020Q1,"",S08000016,"",S08000016,d, ,z,Dental Grouping,d,1,"",1,"",0.010989010989010993,"",0.010989010989010993,"",100,""
2489,2021Q4,p,S08000016,"",B120H,"", ,z,Dental Grouping,d,1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
2490,2021Q4,p,S08000016,"",S08000016,d, ,z,Dental Grouping,d,1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
2491,2018Q1,"",S08000016,"",B120H,"",A7,"",Dermatology,"",3,"",3,"",0.03333333333333334,"",0.03333333333333334,"",100,""
2492,2018Q1,"",S08000016,"",S08000016,d,A7,"",Dermatology,"",3,"",3,"",0.03333333333333334,"",0.03333333333333334,"",100,""
2493,2016Q4,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",45,"",45,"",0.4891304347826088,"",0.4891304347826088,"",100,""
2494,2016Q4,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",45,"",45,"",0.4891304347826088,"",0.4891304347826088,"",100,""
2495,2017Q1,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",45,"",45,"",0.5,"",0.5,"",100,""
2496,2017Q1,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",45,"",45,"",0.5,"",0.5,"",100,""
2497,2017Q2,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",33,"",33,"",0.3626373626373627,"",0.3626373626373627,"",100,""
2498,2017Q2,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",33,"",33,"",0.3626373626373627,"",0.3626373626373627,"",100,""
2499,2017Q3,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",36,"",36,"",0.3913043478260871,"",0.3913043478260871,"",100,""
2500,2017Q3,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",36,"",36,"",0.3913043478260871,"",0.3913043478260871,"",100,""
2501,2017Q4,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",23,"",23,"",0.25,"",0.25,"",100,""
2502,2017Q4,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",23,"",23,"",0.25,"",0.25,"",100,""
2503,2018Q1,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",24,"",24,"",0.2666666666666667,"",0.2666666666666667,"",100,""
2504,2018Q1,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",24,"",24,"",0.2666666666666667,"",0.2666666666666667,"",100,""
2505,2018Q2,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",55,"",55,"",0.6043956043956045,"",0.6043956043956045,"",100,""
2506,2018Q2,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",55,"",55,"",0.6043956043956045,"",0.6043956043956045,"",100,""
2507,2018Q3,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",70,"",70,"",0.7608695652173916,"",0.7608695652173916,"",100,""
2508,2018Q3,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",70,"",70,"",0.7608695652173916,"",0.7608695652173916,"",100,""
2509,2018Q4,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",24,"",24,"",0.26086956521739135,"",0.26086956521739135,"",100,""
2510,2018Q4,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",24,"",24,"",0.26086956521739135,"",0.26086956521739135,"",100,""
2511,2019Q1,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",44,"",44,"",0.488888888888889,"",0.488888888888889,"",100,""
2512,2019Q1,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",44,"",44,"",0.488888888888889,"",0.488888888888889,"",100,""
2513,2019Q2,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",45,"",45,"",0.4945054945054946,"",0.4945054945054946,"",100,""
2514,2019Q2,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",45,"",45,"",0.4945054945054946,"",0.4945054945054946,"",100,""
2515,2019Q3,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",21,"",21,"",0.22826086956521743,"",0.22826086956521743,"",100,""
2516,2019Q3,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",21,"",21,"",0.22826086956521743,"",0.22826086956521743,"",100,""
2517,2019Q4,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",11,"",11,"",0.1195652173913044,"",0.1195652173913044,"",100,""
2518,2019Q4,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",11,"",11,"",0.1195652173913044,"",0.1195652173913044,"",100,""
2519,2020Q1,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",43,"",43,"",0.47252747252747257,"",0.47252747252747257,"",100,""
2520,2020Q1,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",43,"",43,"",0.47252747252747257,"",0.47252747252747257,"",100,""
2521,2020Q2,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",7,"",7,"",0.07692307692307696,"",0.07692307692307696,"",100,""
2522,2020Q2,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",7,"",7,"",0.07692307692307696,"",0.07692307692307696,"",100,""
2523,2020Q3,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",8,"",8,"",0.08695652173913046,"",0.08695652173913046,"",100,""
2524,2020Q3,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",8,"",8,"",0.08695652173913046,"",0.08695652173913046,"",100,""
2525,2020Q4,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",6,"",6,"",0.06521739130434784,"",0.06521739130434784,"",100,""
2526,2020Q4,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",6,"",6,"",0.06521739130434784,"",0.06521739130434784,"",100,""
2527,2021Q1,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",6,"",6,"",0.0666666666666667,"",0.0666666666666667,"",100,""
2528,2021Q1,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",6,"",6,"",0.0666666666666667,"",0.0666666666666667,"",100,""
2529,2021Q2,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",35,"",35,"",0.38461538461538475,"",0.38461538461538475,"",100,""
2530,2021Q2,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",35,"",35,"",0.38461538461538475,"",0.38461538461538475,"",100,""
2531,2021Q3,"",S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",23,"",23,"",0.25,"",0.25,"",100,""
2532,2021Q3,"",S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",23,"",23,"",0.25,"",0.25,"",100,""
2533,2021Q4,p,S08000016,"",B120H,"",C5,"","Ear, Nose & Throat (ENT)","",15,"",15,"",0.16304347826086962,"",0.16304347826086962,"",100,""
2534,2021Q4,p,S08000016,"",S08000016,d,C5,"","Ear, Nose & Throat (ENT)","",15,"",15,"",0.16304347826086962,"",0.16304347826086962,"",100,""
2535,2016Q4,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",10,"",10,"",0.10869565217391307,"",0.10869565217391307,"",100,""
2536,2016Q4,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",10,"",10,"",0.10869565217391307,"",0.10869565217391307,"",100,""
2537,2017Q1,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",57,"",57,"",0.6333333333333334,"",0.6333333333333334,"",100,""
2538,2017Q1,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",57,"",57,"",0.6333333333333334,"",0.6333333333333334,"",100,""
2539,2017Q2,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",17,"",17,"",0.18681318681318687,"",0.18681318681318687,"",100,""
2540,2017Q2,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",17,"",17,"",0.18681318681318687,"",0.18681318681318687,"",100,""
2541,2017Q3,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",30,"",30,"",0.32608695652173925,"",0.32608695652173925,"",100,""
2542,2017Q3,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",30,"",30,"",0.32608695652173925,"",0.32608695652173925,"",100,""
2543,2017Q4,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",5,"",5,"",0.054347826086956534,"",0.054347826086956534,"",100,""
2544,2017Q4,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",5,"",5,"",0.054347826086956534,"",0.054347826086956534,"",100,""
2545,2018Q1,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",7,"",7,"",0.0777777777777778,"",0.0777777777777778,"",100,""
2546,2018Q1,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",7,"",7,"",0.0777777777777778,"",0.0777777777777778,"",100,""
2547,2018Q2,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",18,"",18,"",0.19780219780219785,"",0.19780219780219785,"",100,""
2548,2018Q2,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",18,"",18,"",0.19780219780219785,"",0.19780219780219785,"",100,""
2549,2018Q3,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",6,"",6,"",0.06521739130434784,"",0.06521739130434784,"",100,""
2550,2018Q3,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",6,"",6,"",0.06521739130434784,"",0.06521739130434784,"",100,""
2551,2018Q4,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",23,"",23,"",0.25,"",0.25,"",100,""
2552,2018Q4,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",23,"",23,"",0.25,"",0.25,"",100,""
2553,2019Q1,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",5,"",5,"",0.055555555555555566,"",0.055555555555555566,"",100,""
2554,2019Q1,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",5,"",5,"",0.055555555555555566,"",0.055555555555555566,"",100,""
2555,2019Q2,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",4,"",4,"",0.04395604395604397,"",0.04395604395604397,"",100,""
2556,2019Q2,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",4,"",4,"",0.04395604395604397,"",0.04395604395604397,"",100,""
2557,2019Q3,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",14,"",14,"",0.15217391304347833,"",0.15217391304347833,"",100,""
2558,2019Q3,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",14,"",14,"",0.15217391304347833,"",0.15217391304347833,"",100,""
2559,2019Q4,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",18,"",18,"",0.19565217391304354,"",0.19565217391304354,"",100,""
2560,2019Q4,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",18,"",18,"",0.19565217391304354,"",0.19565217391304354,"",100,""
2561,2020Q1,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",55,"",55,"",0.6043956043956045,"",0.6043956043956045,"",100,""
2562,2020Q1,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",55,"",55,"",0.6043956043956045,"",0.6043956043956045,"",100,""
2563,2020Q2,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
2564,2020Q2,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",2,"",2,"",0.021978021978021987,"",0.021978021978021987,"",100,""
2565,2020Q3,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",28,"",28,"",0.3043478260869566,"",0.3043478260869566,"",100,""
2566,2020Q3,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",28,"",28,"",0.3043478260869566,"",0.3043478260869566,"",100,""
2567,2020Q4,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",11,"",11,"",0.1195652173913044,"",0.1195652173913044,"",100,""
2568,2020Q4,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",11,"",11,"",0.1195652173913044,"",0.1195652173913044,"",100,""
2569,2021Q1,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",14,"",14,"",0.1555555555555556,"",0.1555555555555556,"",100,""
2570,2021Q1,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",14,"",14,"",0.1555555555555556,"",0.1555555555555556,"",100,""
2571,2021Q2,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",3,"",3,"",0.03296703296703298,"",0.03296703296703298,"",100,""
2572,2021Q2,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",3,"",3,"",0.03296703296703298,"",0.03296703296703298,"",100,""
2573,2021Q3,"",S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",5,"",5,"",0.054347826086956534,"",0.054347826086956534,"",100,""
2574,2021Q3,"",S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",5,"",5,"",0.054347826086956534,"",0.054347826086956534,"",100,""
2575,2021Q4,p,S08000016,"",B120H,"",A8,"",Endocrinology & Diabetes,"",126,"",126,"",1.3695652173913047,"",1.3695652173913047,"",100,""
2576,2021Q4,p,S08000016,"",S08000016,d,A8,"",Endocrinology & Diabetes,"",126,"",126,"",1.3695652173913047,"",1.3695652173913047,"",100,""
2577,2016Q4,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
2578,2016Q4,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",1,"",1,"",0.010869565217391308,"",0.010869565217391308,"",100,""
2579,2017Q1,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",6,"",6,"",0.0666666666666667,"",0.0666666666666667,"",100,""
2580,2017Q1,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",6,"",6,"",0.0666666666666667,"",0.0666666666666667,"",100,""
2581,2017Q2,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",4,"",4,"",0.04395604395604397,"",0.04395604395604397,"",100,""
2582,2017Q2,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",4,"",4,"",0.04395604395604397,"",0.04395604395604397,"",100,""
2583,2017Q3,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",4,"",4,"",0.04347826086956523,"",0.04347826086956523,"",100,""
2584,2017Q3,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",4,"",4,"",0.04347826086956523,"",0.04347826086956523,"",100,""
2585,2017Q4,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",20,"",20,"",0.21739130434782614,"",0.21739130434782614,"",100,""
2586,2017Q4,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",20,"",20,"",0.21739130434782614,"",0.21739130434782614,"",100,""
2587,2018Q1,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",43,"",43,"",0.4777777777777779,"",0.4777777777777779,"",100,""
2588,2018Q1,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",43,"",43,"",0.4777777777777779,"",0.4777777777777779,"",100,""
2589,2018Q2,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",14,"",14,"",0.15384615384615388,"",0.15384615384615388,"",100,""
2590,2018Q2,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",14,"",14,"",0.15384615384615388,"",0.15384615384615388,"",100,""
2591,2018Q3,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",18,"",18,"",0.19565217391304354,"",0.19565217391304354,"",100,""
2592,2018Q3,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",18,"",18,"",0.19565217391304354,"",0.19565217391304354,"",100,""
2593,2018Q4,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",7,"",7,"",0.07608695652173916,"",0.07608695652173916,"",100,""
2594,2018Q4,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",7,"",7,"",0.07608695652173916,"",0.07608695652173916,"",100,""
2595,2019Q1,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",5,"",5,"",0.055555555555555566,"",0.055555555555555566,"",100,""
2596,2019Q1,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",5,"",5,"",0.055555555555555566,"",0.055555555555555566,"",100,""
2597,2019Q2,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",15,"",15,"",0.1648351648351649,"",0.1648351648351649,"",100,""
2598,2019Q2,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",15,"",15,"",0.1648351648351649,"",0.1648351648351649,"",100,""
2599,2019Q3,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",37,"",37,"",0.40217391304347844,"",0.40217391304347844,"",100,""
2600,2019Q3,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",37,"",37,"",0.40217391304347844,"",0.40217391304347844,"",100,""
2601,2019Q4,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",17,"",17,"",0.18478260869565222,"",0.18478260869565222,"",100,""
2602,2019Q4,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",17,"",17,"",0.18478260869565222,"",0.18478260869565222,"",100,""
2603,2020Q1,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",6,"",6,"",0.06593406593406596,"",0.06593406593406596,"",100,""
2604,2020Q1,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",6,"",6,"",0.06593406593406596,"",0.06593406593406596,"",100,""
2605,2020Q2,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",9,"",9,"",0.09890109890109892,"",0.09890109890109892,"",100,""
2606,2020Q2,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",9,"",9,"",0.09890109890109892,"",0.09890109890109892,"",100,""
2607,2020Q3,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",50,"",50,"",0.5434782608695653,"",0.5434782608695653,"",100,""
2608,2020Q3,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",50,"",50,"",0.5434782608695653,"",0.5434782608695653,"",100,""
2609,2020Q4,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",80,"",80,"",0.8695652173913044,"",0.8695652173913044,"",100,""
2610,2020Q4,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",80,"",80,"",0.8695652173913044,"",0.8695652173913044,"",100,""
2611,2021Q1,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",13,"",13,"",0.1444444444444445,"",0.1444444444444445,"",100,""
2612,2021Q1,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",13,"",13,"",0.1444444444444445,"",0.1444444444444445,"",100,""
2613,2021Q2,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",29,"",29,"",0.3186813186813187,"",0.3186813186813187,"",100,""
2614,2021Q2,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",29,"",29,"",0.3186813186813187,"",0.3186813186813187,"",100,""
2615,2021Q3,"",S08000016,"",B120H,"",A9,"",Gastroenterology,"",57,"",57,"",0.6195652173913044,"",0.6195652173913044,"",100,""
2616,2021Q3,"",S08000016,"",S08000016,d,A9,"",Gastroenterology,"",57,"",57,"",0.6195652173913044,"",0.6195652173913044,"",100,""
2617,2021Q4,p,S08000016,"",B120H,"",A9,"",Gastroenterology,"",107,"",107,"",1.1630434782608698,"",1.1630434782608698,"",100,""
2618,2021Q4,p,S08000016,"",S08000016,d,A9,"",Gastroenterology,"",107,"",107,"",1.1630434782608698,"",1.1630434782608698,"",100,""
2619,2016Q4,"",S08000016,"",B120H,"",A1,"",General Medicine,"",9672,"",8931,"",105.13043478260872,"",97.07608695652173,"",92.33870967741937,""
2620,2016Q4,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",9672,"",8931,"",105.13043478260872,"",97.07608695652173,"",92.33870967741937,""
2621,2017Q1,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8642,"",8368,"",96.02222222222225,"",92.97777777777777,"",96.82943763017822,""
2622,2017Q1,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8642,"",8368,"",96.02222222222225,"",92.97777777777777,"",96.82943763017822,""
2623,2017Q2,"",S08000016,"",B120H,"",A1,"",General Medicine,"",7779,"",7090,"",85.4835164835165,"",77.91208791208793,"",91.14282041393497,""
2624,2017Q2,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",7779,"",7090,"",85.4835164835165,"",77.91208791208793,"",91.14282041393497,""
2625,2017Q3,"",S08000016,"",B120H,"",A1,"",General Medicine,"",7927,"",7020,"",86.16304347826089,"",76.30434782608697,"",88.55809259492874,""
2626,2017Q3,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",7927,"",7020,"",86.16304347826089,"",76.30434782608697,"",88.55809259492874,""
2627,2017Q4,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8437,"",8056,"",91.70652173913045,"",87.56521739130436,"",95.48417684010906,""
2628,2017Q4,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8437,"",8056,"",91.70652173913045,"",87.56521739130436,"",95.48417684010906,""
2629,2018Q1,"",S08000016,"",B120H,"",A1,"",General Medicine,"",9597,"",9371,"",106.63333333333335,"",104.12222222222223,"",97.64509742627905,""
2630,2018Q1,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",9597,"",9371,"",106.63333333333335,"",104.12222222222223,"",97.64509742627905,""
2631,2018Q2,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8586,"",8161,"",94.35164835164838,"",89.6813186813187,"",95.05008152806897,""
2632,2018Q2,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8586,"",8161,"",94.35164835164838,"",89.6813186813187,"",95.05008152806897,""
2633,2018Q3,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8197,"",7386,"",89.09782608695653,"",80.28260869565219,"",90.10613639136272,""
2634,2018Q3,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8197,"",7386,"",89.09782608695653,"",80.28260869565219,"",90.10613639136272,""
2635,2018Q4,"",S08000016,"",B120H,"",A1,"",General Medicine,"",7644,"",7107,"",83.08695652173914,"",77.25,"",92.97488226059656,""
2636,2018Q4,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",7644,"",7107,"",83.08695652173914,"",77.25,"",92.97488226059656,""
2637,2019Q1,"",S08000016,"",B120H,"",A1,"",General Medicine,"",8715,"",7844,"",96.83333333333333,"",87.15555555555557,"",90.00573723465291,""
2638,2019Q1,"",S08000016,"",S08000016,d,A1,"",General Medicine,"",8715,"",7844,"",96.83333333333333,"",87.15555555555557,"",90.00573723465291,""
2639,2019Q2,"",S08000016,"",B120H,"",A1,"",General Medicine,"",7687,"",6278,"",84.47252747252749,"",68.989010989011,"",81.67035254325486,""
