year_quarter,hb,location,specialty,specialty_name,all_staffed_beddays,total_occupied_beddays,average_available_staffed_beds,average_occupied_beds,percentage_occupancy,hb_name,country.x,shb_name,country.y
2018 Q4,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,31567,30077,343.1195652,326.923913,95.27988089,NHS Lanarkshire,S92000003,NA,NA
2019 Q1,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,8420,8067,93.55555556,89.63333333,95.80760095,NHS Lanarkshire,S92000003,NA,NA
2019 Q1,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,12297,11525,136.6333333,128.0555556,93.72204603,NHS Lanarkshire,S92000003,NA,NA
2019 Q1,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,9296,9089,103.2888889,100.9888889,97.7732358,NHS Lanarkshire,S92000003,NA,NA
2019 Q1,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,31779,30325,353.1,336.9444444,95.4246515,NHS Lanarkshire,S92000003,NA,NA
2019 Q2,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,8392,7929,92.21978022,87.13186813,94.4828408,NHS Lanarkshire,S92000003,NA,NA
2019 Q2,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,11890,9425,130.6593407,103.5714286,79.26829268,NHS Lanarkshire,S92000003,NA,NA
2019 Q2,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,9471,9201,104.0769231,101.1098901,97.14919227,NHS Lanarkshire,S92000003,NA,NA
2019 Q2,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,31573,28314,346.956044,311.1428571,89.67788934,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,8420,7713,91.52173913,83.83695652,91.60332542,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,12256,9743,133.2173913,105.9021739,79.49575718,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,9798,9510,106.5,103.3695652,97.06062462,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,32314,28771,351.2391304,312.7282609,89.03571208,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,8431,7654,91.64130435,83.19565217,90.78401139,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,12391,11860,134.6847826,128.9130435,95.71463159,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,9450,9188,102.7173913,99.86956522,97.22751323,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,32112,30445,349.0434783,330.923913,94.80879422,NHS Lanarkshire,S92000003,NA,NA
2020 Q1,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,8398,7527,92.28571429,82.71428571,89.62848297,NHS Lanarkshire,S92000003,NA,NA
2020 Q1,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,12194,11315,134,124.3406593,92.79153682,NHS Lanarkshire,S92000003,NA,NA
2020 Q1,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,8815,8167,96.86813187,89.74725275,92.64889393,NHS Lanarkshire,S92000003,NA,NA
2020 Q1,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,31227,28735,343.1538462,315.7692308,92.01972652,NHS Lanarkshire,S92000003,NA,NA
2020 Q2,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,7730,4547,84.94505495,49.96703297,58.82276843,NHS Lanarkshire,S92000003,NA,NA
2020 Q2,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,12901,7755,141.7692308,85.21978022,60.11161925,NHS Lanarkshire,S92000003,NA,NA
2020 Q2,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,6365,5346,69.94505495,58.74725275,83.99057345,NHS Lanarkshire,S92000003,NA,NA
2020 Q2,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,28816,18820,316.6593407,206.8131868,65.31093837,NHS Lanarkshire,S92000003,NA,NA
2020 Q3,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,8007,7156,87.0326087,77.7826087,89.37179968,NHS Lanarkshire,S92000003,NA,NA
2020 Q3,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,12374,9962,134.5,108.2826087,80.50751576,NHS Lanarkshire,S92000003,NA,NA
2020 Q3,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,6785,6730,73.75,73.15217391,99.18938836,NHS Lanarkshire,S92000003,NA,NA
2020 Q3,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,29006,24933,315.2826087,271.0108696,85.95807764,NHS Lanarkshire,S92000003,NA,NA
2020 Q4,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,7763,7043,84.38043478,76.55434783,90.72523509,NHS Lanarkshire,S92000003,NA,NA
2020 Q4,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,13759,11739,149.5543478,127.5978261,85.31870049,NHS Lanarkshire,S92000003,NA,NA
2020 Q4,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,6767,6254,73.55434783,67.97826087,92.41909266,NHS Lanarkshire,S92000003,NA,NA
2020 Q4,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,30133,26113,327.5326087,283.8369565,86.65914446,NHS Lanarkshire,S92000003,NA,NA
2021 Q1,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,7460,6514,82.88888889,72.37777778,87.31903485,NHS Lanarkshire,S92000003,NA,NA
2021 Q1,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,12844,12051,142.7111111,133.9,93.82591093,NHS Lanarkshire,S92000003,NA,NA
2021 Q1,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,8506,8175,94.51111111,90.83333333,96.1086292,NHS Lanarkshire,S92000003,NA,NA
2021 Q1,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,30610,27824,340.1111111,309.1555556,90.89839922,NHS Lanarkshire,S92000003,NA,NA
2021 Q2,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,7869,7260,86.47252747,79.78021978,92.26077011,NHS Lanarkshire,S92000003,NA,NA
2021 Q2,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,13047,11247,143.3736264,123.5934066,86.20372499,NHS Lanarkshire,S92000003,NA,NA
2021 Q2,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,9535,8932,104.7802198,98.15384615,93.67593078,NHS Lanarkshire,S92000003,NA,NA
2021 Q2,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,32271,29139,354.6263736,320.2087912,90.29469183,NHS Lanarkshire,S92000003,NA,NA
2021 Q3,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,8095,7709,87.98913043,83.79347826,95.23162446,NHS Lanarkshire,S92000003,NA,NA
2021 Q3,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,13336,11609,144.9565217,126.1847826,87.05008998,NHS Lanarkshire,S92000003,NA,NA
2021 Q3,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,9391,9202,102.076087,100.0217391,97.98743478,NHS Lanarkshire,S92000003,NA,NA
2021 Q3,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,32662,30218,355.0217391,328.4565217,92.51729839,NHS Lanarkshire,S92000003,NA,NA
2021 Q4,S08000032,L106H,NA,Geriatric Medicine - units other than long stay,7877,7579,85.61956522,82.38043478,96.21683382,NHS Lanarkshire,S92000003,NA,NA
2021 Q4,S08000032,L302H,NA,Geriatric Medicine - units other than long stay,12833,11692,139.4891304,127.0869565,91.10885997,NHS Lanarkshire,S92000003,NA,NA
2021 Q4,S08000032,L308H,NA,Geriatric Medicine - units other than long stay,10354,10166,112.5434783,110.5,98.18427661,NHS Lanarkshire,S92000003,NA,NA
2021 Q4,S08000032,S08000032,NA,Geriatric Medicine - units other than long stay,32889,31150,357.4891304,338.5869565,94.71251786,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,L308H,E12,GP Other than Obstetrics,3,3,0.032608696,0.032608696,100,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,S08000032,E12,GP Other than Obstetrics,3,3,0.032608696,0.032608696,100,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,L308H,E12,GP Other than Obstetrics,18,18,0.195652174,0.195652174,100,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,S08000032,E12,GP Other than Obstetrics,18,18,0.195652174,0.195652174,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q3,S08000032,L308H,E12,GP Other than Obstetrics,16,16,0.173913043,0.173913043,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q3,S08000032,S08000032,E12,GP Other than Obstetrics,16,16,0.173913043,0.173913043,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q2,S08000032,L308H,E12,GP Other than Obstetrics,10,10,0.10989011,0.10989011,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q2,S08000032,S08000032,E12,GP Other than Obstetrics,10,10,0.10989011,0.10989011,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q3,S08000032,L308H,E12,GP Other than Obstetrics,6,6,0.065217391,0.065217391,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q3,S08000032,S08000032,E12,GP Other than Obstetrics,6,6,0.065217391,0.065217391,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q4,S08000032,L308H,E12,GP Other than Obstetrics,40,40,0.434782609,0.434782609,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q4,S08000032,S08000032,E12,GP Other than Obstetrics,40,40,0.434782609,0.434782609,100,NHS Lanarkshire,S92000003,NA,NA
2016 Q4,S08000032,L308H,F2,Gynaecology,1078,857,11.7173913,9.315217391,79.49907236,NHS Lanarkshire,S92000003,NA,NA
2016 Q4,S08000032,S08000032,F2,Gynaecology,1078,857,11.7173913,9.315217391,79.49907236,NHS Lanarkshire,S92000003,NA,NA
2017 Q1,S08000032,L302H,F2,Gynaecology,6,6,0.066666667,0.066666667,100,NHS Lanarkshire,S92000003,NA,NA
2017 Q1,S08000032,L308H,F2,Gynaecology,839,687,9.322222222,7.633333333,81.88319428,NHS Lanarkshire,S92000003,NA,NA
2017 Q1,S08000032,S08000032,F2,Gynaecology,845,693,9.388888889,7.7,82.01183432,NHS Lanarkshire,S92000003,NA,NA
2017 Q2,S08000032,L302H,F2,Gynaecology,4,4,0.043956044,0.043956044,100,NHS Lanarkshire,S92000003,NA,NA
2017 Q2,S08000032,L308H,F2,Gynaecology,1003,811,11.02197802,8.912087912,80.85742772,NHS Lanarkshire,S92000003,NA,NA
2017 Q2,S08000032,S08000032,F2,Gynaecology,1007,815,11.06593407,8.956043956,80.93346574,NHS Lanarkshire,S92000003,NA,NA
2017 Q3,S08000032,L106H,F2,Gynaecology,1,1,0.010869565,0.010869565,100,NHS Lanarkshire,S92000003,NA,NA
2017 Q3,S08000032,L302H,F2,Gynaecology,2,2,0.02173913,0.02173913,100,NHS Lanarkshire,S92000003,NA,NA
2017 Q3,S08000032,L308H,F2,Gynaecology,1213,874,13.18478261,9.5,72.05276175,NHS Lanarkshire,S92000003,NA,NA
2017 Q3,S08000032,S08000032,F2,Gynaecology,1216,877,13.2173913,9.532608696,72.12171053,NHS Lanarkshire,S92000003,NA,NA
2017 Q4,S08000032,L106H,F2,Gynaecology,2,2,0.02173913,0.02173913,100,NHS Lanarkshire,S92000003,NA,NA
2017 Q4,S08000032,L302H,F2,Gynaecology,2,2,0.02173913,0.02173913,100,NHS Lanarkshire,S92000003,NA,NA
2017 Q4,S08000032,L308H,F2,Gynaecology,990,664,10.76086957,7.217391304,67.07070707,NHS Lanarkshire,S92000003,NA,NA
2017 Q4,S08000032,S08000032,F2,Gynaecology,994,668,10.80434783,7.260869565,67.20321932,NHS Lanarkshire,S92000003,NA,NA
2018 Q1,S08000032,L302H,F2,Gynaecology,2,2,0.022222222,0.022222222,100,NHS Lanarkshire,S92000003,NA,NA
2018 Q1,S08000032,L308H,F2,Gynaecology,865,702,9.611111111,7.8,81.15606936,NHS Lanarkshire,S92000003,NA,NA
2018 Q1,S08000032,S08000032,F2,Gynaecology,867,704,9.633333333,7.822222222,81.19953864,NHS Lanarkshire,S92000003,NA,NA
2018 Q2,S08000032,L308H,F2,Gynaecology,1038,673,11.40659341,7.395604396,64.83622351,NHS Lanarkshire,S92000003,NA,NA
2018 Q2,S08000032,S08000032,F2,Gynaecology,1038,673,11.40659341,7.395604396,64.83622351,NHS Lanarkshire,S92000003,NA,NA
2018 Q3,S08000032,L106H,F2,Gynaecology,1,1,0.010869565,0.010869565,100,NHS Lanarkshire,S92000003,NA,NA
2018 Q3,S08000032,L308H,F2,Gynaecology,934,643,10.15217391,6.989130435,68.84368308,NHS Lanarkshire,S92000003,NA,NA
2018 Q3,S08000032,S08000032,F2,Gynaecology,935,644,10.16304348,7,68.87700535,NHS Lanarkshire,S92000003,NA,NA
2018 Q4,S08000032,L308H,F2,Gynaecology,914,659,9.934782609,7.163043478,72.10065646,NHS Lanarkshire,S92000003,NA,NA
2018 Q4,S08000032,S08000032,F2,Gynaecology,914,659,9.934782609,7.163043478,72.10065646,NHS Lanarkshire,S92000003,NA,NA
2019 Q1,S08000032,L308H,F2,Gynaecology,950,820,10.55555556,9.111111111,86.31578947,NHS Lanarkshire,S92000003,NA,NA
2019 Q1,S08000032,S08000032,F2,Gynaecology,950,820,10.55555556,9.111111111,86.31578947,NHS Lanarkshire,S92000003,NA,NA
2019 Q2,S08000032,L308H,F2,Gynaecology,889,739,9.769230769,8.120879121,83.12710911,NHS Lanarkshire,S92000003,NA,NA
2019 Q2,S08000032,S08000032,F2,Gynaecology,889,739,9.769230769,8.120879121,83.12710911,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,L302H,F2,Gynaecology,5,5,0.054347826,0.054347826,100,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,L308H,F2,Gynaecology,1030,859,11.19565217,9.336956522,83.39805825,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,S08000032,F2,Gynaecology,1035,864,11.25,9.391304348,83.47826087,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,L106H,F2,Gynaecology,3,3,0.032608696,0.032608696,100,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,L308H,F2,Gynaecology,966,819,10.5,8.902173913,84.7826087,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,S08000032,F2,Gynaecology,969,822,10.5326087,8.934782609,84.82972136,NHS Lanarkshire,S92000003,NA,NA
2020 Q1,S08000032,L106H,F2,Gynaecology,1,1,0.010989011,0.010989011,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q1,S08000032,L302H,F2,Gynaecology,2,2,0.021978022,0.021978022,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q1,S08000032,L308H,F2,Gynaecology,975,716,10.71428571,7.868131868,73.43589744,NHS Lanarkshire,S92000003,NA,NA
2020 Q1,S08000032,S08000032,F2,Gynaecology,978,719,10.74725275,7.901098901,73.51738241,NHS Lanarkshire,S92000003,NA,NA
2020 Q2,S08000032,L302H,F2,Gynaecology,1,1,0.010989011,0.010989011,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q2,S08000032,L308H,F2,Gynaecology,247,247,2.714285714,2.714285714,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q2,S08000032,S08000032,F2,Gynaecology,248,248,2.725274725,2.725274725,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q3,S08000032,L106H,F2,Gynaecology,1,1,0.010869565,0.010869565,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q3,S08000032,L308H,F2,Gynaecology,590,590,6.413043478,6.413043478,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q3,S08000032,S08000032,F2,Gynaecology,591,591,6.423913043,6.423913043,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q4,S08000032,L106H,F2,Gynaecology,5,5,0.054347826,0.054347826,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q4,S08000032,L302H,F2,Gynaecology,2,2,0.02173913,0.02173913,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q4,S08000032,L308H,F2,Gynaecology,405,405,4.402173913,4.402173913,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q4,S08000032,S08000032,F2,Gynaecology,412,412,4.47826087,4.47826087,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q1,S08000032,L308H,F2,Gynaecology,354,354,3.933333333,3.933333333,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q1,S08000032,S08000032,F2,Gynaecology,354,354,3.933333333,3.933333333,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q2,S08000032,L106H,F2,Gynaecology,3,3,0.032967033,0.032967033,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q2,S08000032,L308H,F2,Gynaecology,613,613,6.736263736,6.736263736,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q2,S08000032,S08000032,F2,Gynaecology,616,616,6.769230769,6.769230769,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q3,S08000032,L106H,F2,Gynaecology,1,1,0.010869565,0.010869565,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q3,S08000032,L302H,F2,Gynaecology,5,5,0.054347826,0.054347826,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q3,S08000032,L308H,F2,Gynaecology,610,610,6.630434783,6.630434783,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q3,S08000032,S08000032,F2,Gynaecology,616,616,6.695652174,6.695652174,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q4,S08000032,L302H,F2,Gynaecology,4,4,0.043478261,0.043478261,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q4,S08000032,L308H,F2,Gynaecology,524,524,5.695652174,5.695652174,100,NHS Lanarkshire,S92000003,NA,NA
2021 Q4,S08000032,S08000032,F2,Gynaecology,528,528,5.739130435,5.739130435,100,NHS Lanarkshire,S92000003,NA,NA
2016 Q4,S08000032,L106H,J4,Haematology,1306,1277,14.19565217,13.88043478,97.77947933,NHS Lanarkshire,S92000003,NA,NA
2016 Q4,S08000032,S08000032,J4,Haematology,1306,1277,14.19565217,13.88043478,97.77947933,NHS Lanarkshire,S92000003,NA,NA
2017 Q1,S08000032,L106H,J4,Haematology,1246,1224,13.84444444,13.6,98.23434992,NHS Lanarkshire,S92000003,NA,NA
2017 Q1,S08000032,S08000032,J4,Haematology,1246,1224,13.84444444,13.6,98.23434992,NHS Lanarkshire,S92000003,NA,NA
2017 Q2,S08000032,L106H,J4,Haematology,1208,1199,13.27472527,13.17582418,99.25496689,NHS Lanarkshire,S92000003,NA,NA
2017 Q2,S08000032,L302H,J4,Haematology,12,12,0.131868132,0.131868132,100,NHS Lanarkshire,S92000003,NA,NA
2017 Q2,S08000032,S08000032,J4,Haematology,1220,1211,13.40659341,13.30769231,99.26229508,NHS Lanarkshire,S92000003,NA,NA
2017 Q3,S08000032,L106H,J4,Haematology,1376,1374,14.95652174,14.93478261,99.85465116,NHS Lanarkshire,S92000003,NA,NA
2017 Q3,S08000032,S08000032,J4,Haematology,1376,1374,14.95652174,14.93478261,99.85465116,NHS Lanarkshire,S92000003,NA,NA
2017 Q4,S08000032,L106H,J4,Haematology,1159,1113,12.59782609,12.09782609,96.03106126,NHS Lanarkshire,S92000003,NA,NA
2017 Q4,S08000032,L308H,J4,Haematology,1,1,0.010869565,0.010869565,100,NHS Lanarkshire,S92000003,NA,NA
2017 Q4,S08000032,S08000032,J4,Haematology,1160,1114,12.60869565,12.10869565,96.03448276,NHS Lanarkshire,S92000003,NA,NA
2018 Q1,S08000032,L106H,J4,Haematology,1086,1051,12.06666667,11.67777778,96.7771639,NHS Lanarkshire,S92000003,NA,NA
2018 Q1,S08000032,S08000032,J4,Haematology,1086,1051,12.06666667,11.67777778,96.7771639,NHS Lanarkshire,S92000003,NA,NA
2018 Q2,S08000032,L106H,J4,Haematology,1259,1249,13.83516484,13.72527473,99.20571882,NHS Lanarkshire,S92000003,NA,NA
2018 Q2,S08000032,S08000032,J4,Haematology,1259,1249,13.83516484,13.72527473,99.20571882,NHS Lanarkshire,S92000003,NA,NA
2018 Q3,S08000032,L106H,J4,Haematology,1204,1084,13.08695652,11.7826087,90.03322259,NHS Lanarkshire,S92000003,NA,NA
2018 Q3,S08000032,L308H,J4,Haematology,1,1,0.010869565,0.010869565,100,NHS Lanarkshire,S92000003,NA,NA
2018 Q3,S08000032,S08000032,J4,Haematology,1205,1085,13.09782609,11.79347826,90.04149378,NHS Lanarkshire,S92000003,NA,NA
2018 Q4,S08000032,L106H,J4,Haematology,1227,1201,13.33695652,13.05434783,97.88101059,NHS Lanarkshire,S92000003,NA,NA
2018 Q4,S08000032,L302H,J4,Haematology,1,1,0.010869565,0.010869565,100,NHS Lanarkshire,S92000003,NA,NA
2018 Q4,S08000032,S08000032,J4,Haematology,1228,1202,13.34782609,13.06521739,97.88273616,NHS Lanarkshire,S92000003,NA,NA
2019 Q1,S08000032,L106H,J4,Haematology,1229,1215,13.65555556,13.5,98.86086249,NHS Lanarkshire,S92000003,NA,NA
2019 Q1,S08000032,L308H,J4,Haematology,3,3,0.033333333,0.033333333,100,NHS Lanarkshire,S92000003,NA,NA
2019 Q1,S08000032,S08000032,J4,Haematology,1232,1218,13.68888889,13.53333333,98.86363636,NHS Lanarkshire,S92000003,NA,NA
2019 Q2,S08000032,L106H,J4,Haematology,1137,1075,12.49450549,11.81318681,94.54705365,NHS Lanarkshire,S92000003,NA,NA
2019 Q2,S08000032,S08000032,J4,Haematology,1137,1075,12.49450549,11.81318681,94.54705365,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,L106H,J4,Haematology,1203,1169,13.07608696,12.70652174,97.17373234,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,L308H,J4,Haematology,1,1,0.010869565,0.010869565,100,NHS Lanarkshire,S92000003,NA,NA
2019 Q3,S08000032,S08000032,J4,Haematology,1204,1170,13.08695652,12.7173913,97.17607973,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,L106H,J4,Haematology,1199,1187,13.0326087,12.90217391,98.99916597,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,L302H,J4,Haematology,2,2,0.02173913,0.02173913,100,NHS Lanarkshire,S92000003,NA,NA
2019 Q4,S08000032,S08000032,J4,Haematology,1201,1189,13.05434783,12.92391304,99.00083264,NHS Lanarkshire,S92000003,NA,NA
2020 Q1,S08000032,L106H,J4,Haematology,1167,1141,12.82417582,12.53846154,97.77206512,NHS Lanarkshire,S92000003,NA,NA
2020 Q1,S08000032,L308H,J4,Haematology,1,1,0.010989011,0.010989011,100,NHS Lanarkshire,S92000003,NA,NA
2020 Q1,S08000032,S08000032,J4,Haematology,1168,1142,12.83516484,12.54945055,97.7739726,NHS Lanarkshire,S92000003,NA,NA
2020 Q2,S08000032,L106H,J4,Haematology,999,809,10.97802198,8.89010989,80.98098098,NHS Lanarkshire,S92000003,NA,NA
2020 Q2,S08000032,S08000032,J4,Haematology,999,809,10.97802198,8.89010989,80.98098098,NHS Lanarkshire,S92000003,NA,NA
2020 Q3,S08000032,L106H,J4,Haematology,955,950,10.38043478,10.32608696,99.47643979,NHS Lanarkshire,S92000003,NA,NA
2020 Q3,S08000032,S08000032,J4,Haematology,955,950,10.38043478,10.32608696,99.47643979,NHS Lanarkshire,S92000003,NA,NA
2020 Q4,S08000032,L106H,J4,Haematology,1002,977,10.89130435,10.61956522,97.50499002,NHS Lanarkshire,S92000003,NA,NA
